timestamp,traffic_mbps,latency_ms,packet_loss_rate,cpu_usage,memory_usage,disk_io_mbps,network_errors,temperature_c,is_anomaly,anomaly_score
2025-08-20 14:22:22,451.02,3.79,0.0025,0.547,0.487,54.8,2,46.3,False,0.0
2025-08-20 14:27:22,410.04,2.78,0.0028,0.513,0.487,83.4,0,40.2,False,0.0
2025-08-20 14:32:22,476.58,3.75,0.0019,0.514,0.491,73.2,0,40.8,False,0.0
2025-08-20 14:37:22,539.42,2.82,0.0016,0.439,0.457,69.6,2,36.9,False,0.0
2025-08-20 14:42:22,539.81,2.72,0.0015,0.512,0.567,77.8,0,41.6,False,0.0
2025-08-20 14:47:22,1728.66,3.61,0.0026,0.497,0.492,253.9,2,39.3,True,0.0
2025-08-20 14:52:22,804.43,3.15,0.0025,0.536,0.52,69.5,0,42.8,False,0.0
2025-08-20 14:57:22,463.21,3.23,0.0028,0.574,0.584,73.9,0,47.5,False,0.0
2025-08-20 15:02:22,371.7,3.01,0.002,0.381,0.489,73.0,1,40.8,False,0.0
2025-08-20 15:07:22,333.46,3.19,0.0018,0.39,0.447,78.6,1,37.0,False,0.0
2025-08-20 15:12:22,434.37,2.58,0.0025,0.404,0.458,56.3,1,42.2,False,0.0
2025-08-20 15:17:22,560.05,3.09,0.0021,0.476,0.54,55.1,1,49.5,False,0.0
2025-08-20 15:22:22,537.28,4.05,0.0026,0.446,0.453,67.6,3,38.5,False,0.0
2025-08-20 15:27:22,460.13,2.69,0.0024,0.904,0.9,72.7,0,61.1,True,0.6
2025-08-20 15:32:22,474.83,3.12,0.0018,0.463,0.455,53.3,1,42.6,False,0.0
2025-08-20 15:37:22,347.77,3.22,0.0017,0.408,0.426,62.7,0,39.8,False,0.0
2025-08-20 15:42:22,519.35,3.19,0.0017,0.444,0.475,74.3,0,42.7,False,0.0
2025-08-20 15:47:22,589.81,2.92,0.0026,0.469,0.461,59.6,0,42.1,False,0.0
2025-08-20 15:52:22,426.87,3.26,0.0022,0.354,0.43,49.8,2,37.8,False,0.0
2025-08-20 15:57:22,532.59,3.84,0.0018,0.358,0.423,70.3,2,40.9,False,0.0
2025-08-20 16:02:22,357.94,3.26,0.0021,0.398,0.484,63.9,0,39.3,False,0.0
2025-08-20 16:07:22,496.43,3.32,0.0013,0.338,0.498,49.1,0,40.5,False,0.0
2025-08-20 16:12:22,288.78,3.39,0.0018,0.272,0.367,48.3,0,36.0,False,0.0
2025-08-20 16:17:22,329.85,2.27,0.0024,0.399,0.476,66.0,2,41.3,False,0.0
2025-08-20 16:22:22,505.31,3.37,0.0018,0.375,0.416,42.4,1,43.5,False,0.0
2025-08-20 16:27:22,497.3,3.5,0.0026,0.272,0.418,44.7,1,39.8,False,0.0
2025-08-20 16:32:22,606.27,3.11,0.0013,0.362,0.446,52.3,0,30.0,False,0.0
2025-08-20 16:37:22,442.7,3.71,0.0029,0.31,0.386,58.6,3,43.8,False,0.0
2025-08-20 16:42:22,581.65,2.95,0.0019,0.397,0.447,44.5,0,43.3,False,0.0
2025-08-20 16:47:22,528.27,4.28,0.0016,0.383,0.441,81.2,2,41.1,False,0.0
2025-08-20 16:52:22,584.04,3.47,0.0016,0.337,0.423,65.3,1,36.3,False,0.0
2025-08-20 16:57:22,473.74,3.06,0.0017,0.362,0.469,49.1,1,41.9,False,0.0
2025-08-20 17:02:22,454.91,3.98,0.0018,0.332,0.447,47.2,1,36.8,False,0.0
2025-08-20 17:07:22,450.75,3.85,0.0018,0.372,0.427,42.3,1,42.8,False,0.0
2025-08-20 17:12:22,432.82,2.71,0.0019,0.297,0.442,40.2,1,39.6,False,0.0
2025-08-20 17:17:22,426.97,3.21,0.0028,0.346,0.501,63.4,0,41.4,False,0.0
2025-08-20 17:22:22,396.15,3.11,0.0025,0.331,0.421,42.8,0,41.9,False,0.0
2025-08-20 17:27:22,498.33,2.95,0.0026,0.42,0.405,47.1,1,42.3,False,0.0
2025-08-20 17:32:22,603.13,3.98,0.0012,0.326,0.405,53.9,1,35.5,False,0.0
2025-08-20 17:37:22,486.87,2.68,0.0016,0.361,0.425,49.5,0,39.3,False,0.0
2025-08-20 17:42:22,529.17,3.27,0.003,0.328,0.452,67.4,0,39.3,False,0.0
2025-08-20 17:47:22,373.48,3.01,0.0013,0.276,0.397,39.5,1,34.6,False,0.0
2025-08-20 17:52:22,458.52,2.6,0.003,0.342,0.373,59.6,1,40.4,False,0.0
2025-08-20 17:57:22,562.79,3.47,0.0021,0.363,0.446,46.1,1,42.4,False,0.0
2025-08-20 18:02:22,242.97,1.63,0.0012,0.112,0.389,25.9,2,30.8,False,0.0
2025-08-20 18:07:22,124.86,1.61,0.0016,0.111,0.346,48.5,1,27.8,False,0.0
2025-08-20 18:12:22,225.18,1.59,0.0013,0.061,0.367,11.5,1,30.8,False,0.0
2025-08-20 18:17:22,91.61,2.13,0.0012,0.0,0.295,19.5,0,35.7,False,0.0
2025-08-20 18:22:22,177.74,2.57,0.0012,0.175,0.342,42.5,2,33.9,False,0.0
2025-08-20 18:27:22,69.01,2.81,0.002,0.112,0.4,29.8,0,32.9,False,0.0
2025-08-20 18:32:22,236.52,2.4,0.0013,0.198,0.366,22.5,0,32.8,False,0.0
2025-08-20 18:37:22,188.82,3.05,0.0019,0.141,0.346,37.5,0,29.7,False,0.0
2025-08-20 18:42:22,196.55,2.56,0.0009,0.146,0.364,41.4,0,29.5,False,0.0
2025-08-20 18:47:22,98.3,1.37,0.0011,0.029,0.358,22.1,2,33.5,False,0.0
2025-08-20 18:52:22,286.95,1.65,0.0021,0.022,0.351,0.0,1,31.7,False,0.0
2025-08-20 18:57:22,57.31,1.55,0.002,0.105,0.35,40.4,2,35.3,False,0.0
2025-08-20 19:02:22,286.56,1.44,0.0008,0.141,0.354,17.3,2,33.5,False,0.0
2025-08-20 19:07:22,158.41,3.17,0.0019,0.019,0.309,21.3,1,30.2,False,0.0
2025-08-20 19:12:22,55.06,1.24,0.0012,0.134,0.313,35.2,0,34.2,False,0.0
2025-08-20 19:17:22,261.24,2.04,0.0019,0.049,0.323,12.2,0,30.5,False,0.0
2025-08-20 19:22:22,178.28,1.83,0.0021,0.172,0.393,45.1,3,33.4,False,0.0
2025-08-20 19:27:22,348.14,1.59,0.0007,0.135,0.292,34.6,2,28.4,False,0.0
2025-08-20 19:32:22,151.34,2.42,0.0016,0.11,0.319,26.9,0,32.5,False,0.0
2025-08-20 19:37:22,216.7,2.23,0.0012,0.057,0.383,33.5,2,32.3,False,0.0
2025-08-20 19:42:22,181.61,1.98,0.0013,0.179,0.315,54.5,2,38.8,False,0.0
2025-08-20 19:47:22,237.68,2.12,0.0005,0.03,0.345,27.8,2,33.2,False,0.0
2025-08-20 19:52:22,223.9,2.34,0.0021,0.0,0.372,28.5,0,28.5,False,0.0
2025-08-20 19:57:22,187.35,1.96,0.0016,0.197,0.425,45.9,1,37.1,False,0.0
2025-08-20 20:02:22,306.9,2.35,0.0009,0.085,0.353,36.0,0,31.2,False,0.0
2025-08-20 20:07:22,124.15,1.71,0.0022,0.149,0.336,36.2,1,33.8,False,0.0
2025-08-20 20:12:22,120.98,2.14,0.0014,0.017,0.256,0.0,3,33.1,False,0.0
2025-08-20 20:17:22,85.0,2.51,0.0013,0.023,0.323,13.3,0,31.0,False,0.0
2025-08-20 20:22:22,64.06,2.19,0.0014,0.004,0.35,17.1,1,29.9,False,0.0
2025-08-20 20:27:22,216.48,2.1,0.0008,0.102,0.306,14.6,2,36.1,False,0.0
2025-08-20 20:32:22,157.08,2.97,0.0023,0.074,0.338,28.8,0,28.8,False,0.0
2025-08-20 20:37:22,290.61,2.07,0.0009,0.098,0.308,20.2,1,34.8,False,0.0
2025-08-20 20:42:22,265.09,1.99,0.0017,0.182,0.35,22.9,1,32.1,False,0.0
2025-08-20 20:47:22,268.56,3.33,0.0005,0.069,0.394,9.8,3,31.0,False,0.0
2025-08-20 20:52:22,227.44,1.78,0.0007,0.171,0.424,30.4,0,34.8,False,0.0
2025-08-20 20:57:22,257.92,2.05,0.0013,0.152,0.352,48.6,0,32.6,False,0.0
2025-08-20 21:02:22,182.47,1.68,0.0016,0.059,0.353,17.2,1,36.8,False,0.0
2025-08-20 21:07:22,310.98,1.53,0.0016,0.192,0.346,32.7,2,34.3,False,0.0
2025-08-20 21:12:22,158.65,1.8,0.0017,0.146,0.315,51.9,1,32.1,False,0.0
2025-08-20 21:17:22,200.43,2.79,0.0012,0.212,0.375,38.0,1,35.6,False,0.0
2025-08-20 21:22:22,160.1,2.44,0.002,0.128,0.309,42.5,2,33.9,False,0.0
2025-08-20 21:27:22,204.04,1.73,0.0015,0.089,0.363,17.1,1,36.3,False,0.0
2025-08-20 21:32:22,163.2,2.87,0.0018,0.139,0.408,43.7,0,30.4,False,0.0
2025-08-20 21:37:22,1345.89,2.24,0.0022,0.172,0.416,186.7,0,34.0,True,0.0
2025-08-20 21:42:22,348.73,3.02,0.0018,0.125,0.357,39.0,1,33.5,False,0.0
2025-08-20 21:47:22,128.21,2.44,0.0005,0.109,0.382,23.9,0,32.6,False,0.0
2025-08-20 21:52:22,228.38,2.12,0.0005,0.104,0.383,41.1,3,31.8,False,0.0
2025-08-20 21:57:22,102.79,3.05,0.0011,0.169,0.364,37.1,1,35.3,False,0.0
2025-08-20 22:02:22,130.72,2.11,0.0011,0.196,0.37,48.3,4,34.1,False,0.0
2025-08-20 22:07:22,73.82,1.83,0.0017,0.231,0.427,46.7,2,35.4,False,0.0
2025-08-20 22:12:22,152.17,2.48,0.0021,0.164,0.393,58.6,1,33.8,False,0.0
2025-08-20 22:17:22,199.12,2.77,0.0022,0.1,0.373,52.4,0,34.1,False,0.0
2025-08-20 22:22:22,179.2,2.15,0.0013,0.099,0.334,38.3,0,33.1,False,0.0
2025-08-20 22:27:22,108.85,2.32,0.0013,0.189,0.388,35.2,2,37.9,False,0.0
2025-08-20 22:32:22,202.82,2.84,0.0014,0.16,0.423,22.6,1,35.1,False,0.0
2025-08-20 22:37:22,214.58,1.48,0.0012,0.168,0.365,29.3,1,39.2,False,0.0
2025-08-20 22:42:22,263.33,2.57,0.0008,0.208,0.383,48.3,0,32.9,False,0.0
2025-08-20 22:47:22,171.97,2.09,0.0013,0.249,0.349,36.5,2,35.0,False,0.0
2025-08-20 22:52:22,258.01,1.38,0.0007,0.222,0.421,48.6,0,31.9,False,0.0
2025-08-20 22:57:22,175.21,2.38,0.0026,0.14,0.395,25.1,1,28.9,False,0.0
2025-08-20 23:02:22,221.58,2.84,0.0014,0.227,0.426,47.7,1,33.1,False,0.0
2025-08-20 23:07:22,145.01,2.32,0.0022,0.257,0.39,55.8,0,33.1,False,0.0
2025-08-20 23:12:22,187.28,21.24,0.1362,0.139,0.411,15.1,24,38.0,True,0.4
2025-08-20 23:17:22,130.69,2.29,0.0002,0.176,0.369,39.8,0,28.4,False,0.0
2025-08-20 23:22:22,258.36,2.58,0.0017,0.261,0.47,34.8,1,36.2,False,0.0
2025-08-20 23:27:22,22.85,3.26,0.0005,0.207,0.342,33.3,1,34.3,False,0.0
2025-08-20 23:32:22,207.24,1.57,0.0021,0.151,0.375,25.5,0,34.4,False,0.0
2025-08-20 23:37:22,350.01,3.36,0.0026,0.159,0.337,56.2,0,33.6,False,0.0
2025-08-20 23:42:22,192.34,2.74,0.0006,0.23,0.408,37.7,3,33.3,False,0.0
2025-08-20 23:47:22,456.49,2.26,0.0011,0.213,0.471,31.8,0,37.1,False,0.0
2025-08-20 23:52:22,191.58,2.46,0.0017,0.28,0.42,48.1,3,36.9,False,0.0
2025-08-20 23:57:22,226.25,2.57,0.0018,0.271,0.398,37.5,0,40.2,False,0.0
2025-08-21 00:02:22,306.86,3.32,0.0013,0.164,0.367,43.2,1,33.9,False,0.0
2025-08-21 00:07:22,341.17,1.68,0.0019,0.152,0.344,17.1,3,31.4,False,0.0
2025-08-21 00:12:22,166.68,2.25,0.0016,0.272,0.378,50.8,2,34.0,False,0.0
2025-08-21 00:17:22,297.88,3.35,0.0016,0.193,0.441,41.5,1,42.5,False,0.0
2025-08-21 00:22:22,230.18,2.37,0.0012,0.214,0.396,41.0,0,39.7,False,0.0
2025-08-21 00:27:22,161.71,1.59,0.0018,0.224,0.383,37.3,0,31.9,False,0.0
2025-08-21 00:32:22,169.75,1.8,0.0023,0.247,0.472,47.0,3,40.7,False,0.0
2025-08-21 00:37:22,246.28,2.33,0.0021,0.192,0.434,37.6,0,30.0,False,0.0
2025-08-21 00:42:22,256.63,2.78,0.0024,0.159,0.311,40.9,0,30.2,False,0.0
2025-08-21 00:47:22,279.66,2.81,0.0014,0.187,0.378,24.9,2,40.4,False,0.0
2025-08-21 00:52:22,161.0,38.67,0.1595,0.158,0.356,18.9,31,36.3,True,0.4
2025-08-21 00:57:22,263.75,1.63,0.0006,0.14,0.441,54.8,0,28.7,False,0.0
2025-08-21 01:02:22,375.59,2.81,0.0015,0.264,0.429,27.8,0,36.4,False,0.0
2025-08-21 01:07:22,383.53,1.9,0.0014,0.25,0.404,43.1,0,35.3,False,0.0
2025-08-21 01:12:22,409.23,2.3,0.0019,0.317,0.461,54.7,1,33.0,False,0.0
2025-08-21 01:17:22,174.43,2.64,0.0024,0.272,0.386,36.8,1,38.5,False,0.0
2025-08-21 01:22:22,326.76,2.62,0.0012,0.188,0.401,41.9,2,36.2,False,0.0
2025-08-21 01:27:22,265.57,2.5,0.0013,0.201,0.382,14.3,1,40.3,False,0.0
2025-08-21 01:32:22,252.76,2.82,0.0022,0.162,0.336,19.4,0,38.0,False,0.0
2025-08-21 01:37:22,181.64,2.4,0.0017,0.295,0.387,30.2,0,39.5,False,0.0
2025-08-21 01:42:22,316.34,1.49,0.0012,0.116,0.354,47.4,0,34.4,False,0.0
2025-08-21 01:47:22,140.76,3.67,0.0017,0.247,0.442,43.2,1,36.9,False,0.0
2025-08-21 01:52:22,354.6,2.77,0.0021,0.24,0.433,57.4,0,34.6,False,0.0
2025-08-21 01:57:22,276.64,3.22,0.0022,0.259,0.424,48.8,1,33.7,False,0.0
2025-08-21 02:02:22,130.0,3.14,0.0016,0.282,0.387,60.8,0,36.5,False,0.0
2025-08-21 02:07:22,317.46,2.74,0.0024,0.277,0.416,44.5,1,40.2,False,0.0
2025-08-21 02:12:22,375.73,3.23,0.0014,0.309,0.452,66.3,1,37.5,False,0.0
2025-08-21 02:17:22,308.78,2.98,0.0015,0.176,0.307,37.4,0,39.1,False,0.0
2025-08-21 02:22:22,413.86,3.18,0.0021,0.277,0.445,27.6,0,35.5,False,0.0
2025-08-21 02:27:22,309.33,2.09,0.002,0.307,0.405,57.2,0,39.4,False,0.0
2025-08-21 02:32:22,267.3,2.63,0.0027,0.247,0.391,46.2,2,38.0,False,0.0
2025-08-21 02:37:22,388.21,2.61,0.0008,0.354,0.475,71.4,1,43.2,False,0.0
2025-08-21 02:42:22,319.78,2.0,0.0013,0.23,0.349,28.9,0,39.2,False,0.0
2025-08-21 02:47:22,654.29,2.17,0.0018,0.261,0.395,227.5,0,36.0,True,0.0
2025-08-21 02:52:22,220.68,2.1,0.0016,0.313,0.461,24.7,2,37.3,False,0.0
2025-08-21 02:57:22,280.61,2.14,0.0025,0.232,0.364,64.2,1,37.0,False,0.0
2025-08-21 03:02:22,1368.51,3.03,0.0025,0.251,0.47,313.0,1,35.6,True,0.0
2025-08-21 03:07:22,354.37,2.64,0.0023,0.224,0.419,48.6,1,31.3,False,0.0
2025-08-21 03:12:22,311.44,2.92,0.0014,0.198,0.346,56.3,2,32.9,False,0.0
2025-08-21 03:17:22,389.28,2.82,0.0023,0.376,0.475,65.8,2,45.2,False,0.0
2025-08-21 03:22:22,292.27,1.92,0.0019,0.3,0.403,49.0,0,35.0,False,0.0
2025-08-21 03:27:22,253.73,2.32,0.0021,0.355,0.504,51.5,0,42.5,False,0.0
2025-08-21 03:32:22,341.61,3.16,0.0015,0.256,0.39,39.4,0,38.9,False,0.0
2025-08-21 03:37:22,389.17,2.73,0.0015,0.367,0.428,55.0,0,33.4,False,0.0
2025-08-21 03:42:22,236.13,1.63,0.0013,0.279,0.404,43.7,0,33.5,False,0.0
2025-08-21 03:47:22,260.6,2.4,0.0021,0.727,0.73,63.2,2,52.5,True,0.0
2025-08-21 03:52:22,376.16,2.11,0.0023,0.2,0.363,57.1,0,36.1,False,0.0
2025-08-21 03:57:22,336.76,1.89,0.0024,0.258,0.424,39.7,0,41.5,False,0.0
2025-08-21 04:02:22,360.31,3.31,0.0024,0.304,0.446,46.2,1,39.4,False,0.0
2025-08-21 04:07:22,351.73,3.35,0.0017,0.352,0.389,56.5,1,42.7,False,0.0
2025-08-21 04:12:22,197.56,3.37,0.0016,0.318,0.368,59.1,2,41.6,False,0.0
2025-08-21 04:17:22,289.28,2.24,0.0009,0.25,0.418,41.9,1,38.1,False,0.0
2025-08-21 04:22:22,417.74,2.84,0.0018,0.341,0.436,35.7,4,44.3,False,0.0
2025-08-21 04:27:22,278.07,2.07,0.0017,0.32,0.401,64.9,1,40.0,False,0.0
2025-08-21 04:32:22,357.65,2.67,0.0028,0.203,0.4,46.3,0,33.4,False,0.0
2025-08-21 04:37:22,299.68,2.49,0.001,0.372,0.53,53.8,0,37.4,False,0.0
2025-08-21 04:42:22,275.55,3.26,0.0034,0.263,0.378,34.6,2,41.5,False,0.0
2025-08-21 04:47:22,425.59,3.02,0.002,0.29,0.394,54.2,0,38.5,False,0.0
2025-08-21 04:52:22,349.84,2.51,0.0013,0.335,0.44,77.1,0,45.7,False,0.0
2025-08-21 04:57:22,245.81,2.83,0.0012,0.338,0.407,48.3,0,38.8,False,0.0
2025-08-21 05:02:22,327.03,3.19,0.0022,0.345,0.453,49.7,0,41.8,False,0.0
2025-08-21 05:07:22,353.61,2.64,0.0014,0.308,0.4,55.9,3,40.5,False,0.0
2025-08-21 05:12:22,258.26,3.19,0.0012,0.29,0.423,73.1,0,40.6,False,0.0
2025-08-21 05:17:22,321.72,2.38,0.0019,0.358,0.407,54.4,0,37.9,False,0.0
2025-08-21 05:22:22,274.75,1.63,0.0013,0.316,0.439,47.7,1,34.1,False,0.0
2025-08-21 05:27:22,1126.57,1.57,0.0019,0.25,0.398,272.9,1,33.0,True,0.0
2025-08-21 05:32:22,275.13,2.52,0.0012,0.321,0.425,59.4,1,41.1,False,0.0
2025-08-21 05:37:22,438.97,2.62,0.0022,0.239,0.387,56.9,1,31.3,False,0.0
2025-08-21 05:42:22,301.5,2.31,0.0022,0.372,0.441,51.4,3,39.1,False,0.0
2025-08-21 05:47:22,332.21,2.68,0.0027,0.326,0.468,47.5,2,38.9,False,0.0
2025-08-21 05:52:22,423.19,3.53,0.0015,0.265,0.405,48.3,0,31.9,False,0.0
2025-08-21 05:57:22,276.72,3.43,0.0014,0.284,0.417,33.7,3,32.5,False,0.0
2025-08-21 06:02:22,517.27,2.84,0.0022,0.341,0.451,66.8,1,38.9,False,0.0
2025-08-21 06:07:22,415.27,3.09,0.0017,0.287,0.431,38.8,0,39.8,False,0.0
2025-08-21 06:12:22,297.5,2.67,0.0021,0.335,0.395,54.7,0,38.2,False,0.0
2025-08-21 06:17:22,328.14,2.2,0.0018,0.47,0.544,57.0,1,41.9,False,0.0
2025-08-21 06:22:22,327.03,2.36,0.0019,0.329,0.45,33.2,0,33.8,False,0.0
2025-08-21 06:27:22,251.8,2.54,0.0025,0.346,0.43,50.0,0,36.6,False,0.0
2025-08-21 06:32:22,474.78,3.44,0.0016,0.288,0.45,42.8,0,35.9,False,0.0
2025-08-21 06:37:22,347.24,2.93,0.0024,0.283,0.381,45.3,0,41.1,False,0.0
2025-08-21 06:42:22,426.19,2.96,0.003,0.258,0.403,32.0,1,33.8,False,0.0
2025-08-21 06:47:22,459.15,2.88,0.0014,0.343,0.422,74.5,1,44.0,False,0.0
2025-08-21 06:52:22,364.44,2.65,0.0021,0.35,0.421,47.8,0,34.7,False,0.0
2025-08-21 06:57:22,449.18,3.24,0.002,0.312,0.462,50.5,1,39.9,False,0.0
2025-08-21 07:02:22,328.96,3.26,0.0025,0.318,0.424,65.5,2,36.6,False,0.0
2025-08-21 07:07:22,398.51,3.18,0.0027,0.315,0.421,61.7,1,38.9,False,0.0
2025-08-21 07:12:22,1145.68,3.21,0.0016,0.295,0.429,244.4,2,42.0,True,0.0
2025-08-21 07:17:22,453.03,1.53,0.0021,0.253,0.403,30.6,0,36.1,False,0.0
2025-08-21 07:22:22,327.42,1.85,0.0018,0.278,0.414,46.5,0,39.8,False,0.0
2025-08-21 07:27:22,260.81,2.62,0.0021,0.388,0.467,66.3,2,37.1,False,0.0
2025-08-21 07:32:22,504.93,3.26,0.0023,0.252,0.374,51.5,1,38.7,False,0.0
2025-08-21 07:37:22,1145.66,2.05,0.0022,0.272,0.385,227.8,0,38.8,True,0.0
2025-08-21 07:42:22,303.63,2.86,0.0017,0.128,0.296,30.4,0,30.5,False,0.0
2025-08-21 07:47:22,407.11,2.82,0.0019,0.333,0.403,37.8,1,40.5,False,0.0
2025-08-21 07:52:22,353.2,2.8,0.0017,0.399,0.462,65.4,2,41.3,False,0.0
2025-08-21 07:57:22,288.4,3.55,0.0015,0.298,0.448,56.3,1,37.3,False,0.0
2025-08-21 08:02:22,311.71,1.62,0.0025,0.25,0.407,31.8,0,38.0,False,0.0
2025-08-21 08:07:22,331.09,3.65,0.0018,0.343,0.437,64.3,0,32.3,False,0.0
2025-08-21 08:12:22,280.31,2.92,0.0021,0.295,0.417,73.9,0,42.6,False,0.0
2025-08-21 08:17:22,334.75,3.24,0.0021,0.254,0.428,46.4,2,39.5,False,0.0
2025-08-21 08:22:22,335.4,3.64,0.0023,0.27,0.416,55.6,2,33.7,False,0.0
2025-08-21 08:27:22,338.33,3.01,0.0016,0.435,0.482,70.6,2,39.0,False,0.0
2025-08-21 08:32:22,312.74,2.61,0.0011,0.287,0.431,33.2,1,37.9,False,0.0
2025-08-21 08:37:22,143.98,2.91,0.0018,0.258,0.427,25.3,0,31.7,False,0.0
2025-08-21 08:42:22,313.42,1.46,0.0014,0.275,0.456,40.9,0,43.0,False,0.0
2025-08-21 08:47:22,185.58,2.11,0.0022,0.341,0.42,34.9,1,35.3,False,0.0
2025-08-21 08:52:22,381.79,3.09,0.0021,0.189,0.376,37.1,2,36.4,False,0.0
2025-08-21 08:57:22,388.42,1.85,0.0011,0.337,0.43,64.0,0,39.2,False,0.0
2025-08-21 09:02:22,729.53,4.2,0.0023,0.897,0.602,111.8,0,49.2,False,0.3
2025-08-21 09:07:22,623.19,3.45,0.003,0.792,0.647,105.6,0,47.5,False,0.0
2025-08-21 09:12:22,740.14,3.4,0.0024,0.824,0.668,97.4,0,45.7,False,0.3
2025-08-21 09:17:22,652.14,4.18,0.0027,0.885,0.647,106.5,0,54.4,False,0.3
2025-08-21 09:22:22,770.15,3.69,0.0027,0.816,0.597,82.6,1,54.3,False,0.3
2025-08-21 09:27:22,784.9,4.41,0.0032,0.801,0.613,99.8,3,47.9,False,0.3
2025-08-21 09:32:22,684.15,4.48,0.0031,0.845,0.68,106.9,2,52.5,False,0.3
2025-08-21 09:37:22,738.43,3.63,0.0041,0.824,0.651,121.5,3,46.6,False,0.3
2025-08-21 09:42:22,701.34,3.99,0.0025,0.951,0.682,102.1,1,54.6,False,0.3
2025-08-21 09:47:22,674.22,3.74,0.0019,0.845,0.636,98.0,3,55.0,False,0.3
2025-08-21 09:52:22,750.07,3.66,0.0026,0.827,0.66,106.1,2,48.7,False,0.3
2025-08-21 09:57:22,670.2,4.46,0.0028,0.898,0.678,77.1,2,55.7,False,0.3
2025-08-21 10:02:22,672.43,3.26,0.0033,0.82,0.616,120.1,0,55.6,False,0.3
2025-08-21 10:07:22,720.73,4.57,0.0032,0.833,0.671,118.6,0,43.9,False,0.3
2025-08-21 10:12:22,529.46,3.64,0.0024,0.851,0.604,106.8,1,57.1,False,0.3
2025-08-21 10:17:22,517.75,3.1,0.002,0.791,0.592,105.6,0,54.8,False,0.0
2025-08-21 10:22:22,573.33,3.77,0.0026,0.784,0.64,102.3,0,49.9,False,0.0
2025-08-21 10:27:22,678.07,3.94,0.0026,0.749,0.563,96.3,3,47.2,False,0.0
2025-08-21 10:32:22,585.28,3.78,0.0027,0.837,0.613,102.4,1,52.5,False,0.3
2025-08-21 10:37:22,639.39,4.62,0.0026,0.799,0.63,96.6,2,49.4,False,0.0
2025-08-21 10:42:22,696.28,3.36,0.0027,0.755,0.617,109.3,1,49.5,False,0.0
2025-08-21 10:47:22,637.06,4.57,0.0026,0.713,0.579,76.4,1,47.4,False,0.0
2025-08-21 10:52:22,813.12,4.7,0.0026,0.843,0.625,90.0,2,48.5,False,0.3
2025-08-21 10:57:22,573.31,4.18,0.0024,0.811,0.654,92.3,2,46.8,False,0.3
2025-08-21 11:02:22,550.6,4.21,0.0028,0.781,0.656,98.7,2,48.2,False,0.0
2025-08-21 11:07:22,630.86,3.64,0.0016,0.7,0.62,97.8,1,47.8,False,0.0
2025-08-21 11:12:22,727.26,3.31,0.0022,0.636,0.598,66.4,3,49.3,False,0.0
2025-08-21 11:17:22,726.02,3.72,0.0034,0.602,0.506,73.5,1,46.8,False,0.0
2025-08-21 11:22:22,449.03,4.53,0.0029,0.771,0.619,103.1,0,47.8,False,0.0
2025-08-21 11:27:22,637.45,4.3,0.0024,0.731,0.56,111.6,1,49.1,False,0.0
2025-08-21 11:32:22,642.61,4.92,0.003,0.711,0.58,85.1,1,44.2,False,0.0
2025-08-21 11:37:22,764.15,4.32,0.0027,0.649,0.556,77.0,0,47.6,False,0.0
2025-08-21 11:42:22,524.66,4.59,0.0025,0.701,0.591,94.2,1,47.8,False,0.0
2025-08-21 11:47:22,709.24,4.47,0.0026,0.698,0.563,106.4,1,48.1,False,0.0
2025-08-21 11:52:22,644.39,3.67,0.0022,0.753,0.57,74.7,0,47.7,False,0.0
2025-08-21 11:57:22,682.85,4.51,0.0024,0.68,0.599,100.4,1,51.9,False,0.0
2025-08-21 12:02:22,622.39,2.66,0.002,0.726,0.595,86.8,0,46.6,False,0.0
2025-08-21 12:07:22,601.31,4.46,0.0019,0.6,0.495,77.0,0,44.5,False,0.0
2025-08-21 12:12:22,622.99,3.64,0.0015,0.59,0.513,95.8,2,49.4,False,0.0
2025-08-21 12:17:22,583.48,3.23,0.0024,0.624,0.555,78.7,0,48.0,False,0.0
2025-08-21 12:22:22,488.75,3.2,0.0024,0.644,0.581,94.1,2,48.4,False,0.0
2025-08-21 12:27:22,636.01,3.9,0.0026,0.617,0.542,95.0,0,45.2,False,0.0
2025-08-21 12:32:22,618.1,3.34,0.0026,0.635,0.541,69.5,0,48.3,False,0.0
2025-08-21 12:37:22,483.11,4.66,0.0021,1.0,0.839,89.3,0,58.2,True,0.3
2025-08-21 12:42:22,602.16,3.59,0.0027,0.565,0.535,79.0,0,42.4,False,0.0
2025-08-21 12:47:22,531.53,4.83,0.0027,0.623,0.542,90.2,1,44.3,False,0.0
2025-08-21 12:52:22,595.31,3.37,0.0025,0.599,0.488,86.3,1,45.2,False,0.0
2025-08-21 12:57:22,582.24,4.73,0.0022,0.516,0.499,75.1,2,40.0,False,0.0
2025-08-21 13:02:22,561.88,3.84,0.0023,0.572,0.475,67.6,0,47.9,False,0.0
2025-08-21 13:07:22,543.68,3.49,0.0018,0.515,0.529,73.5,0,46.5,False,0.0
2025-08-21 13:12:22,655.93,4.2,0.0014,0.547,0.502,72.1,0,43.1,False,0.0
2025-08-21 13:17:22,1826.51,3.9,0.0017,0.55,0.479,446.8,2,43.8,True,0.0
2025-08-21 13:22:22,444.36,3.93,0.0022,0.586,0.536,78.7,2,39.1,False,0.0
2025-08-21 13:27:22,694.83,3.41,0.0021,0.609,0.515,73.7,1,44.4,False,0.0
